,index,label,segment_path,video_class,video_name,dataset
1298,934,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest023_x264/Arrest023_x264-seg28.mp4,Arrest,Arrest023_x264,ucfcrime
1299,371,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse009_x264/Abuse009_x264-seg19.mp4,Abuse,Abuse009_x264,ucfcrime
1300,2176,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting036_x264/Fighting036_x264-seg31.mp4,Fighting,Fighting036_x264,ucfcrime
1301,2373,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery093_x264/Robbery093_x264-seg6.mp4,Robbery,Robbery093_x264,ucfcrime
1302,593,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest017_x264/Arrest017_x264-seg0.mp4,Arrest,Arrest017_x264,ucfcrime
1303,2171,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting051_x264/Fighting051_x264-seg5.mp4,Fighting,Fighting051_x264,ucfcrime
1304,726,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest017_x264/Arrest017_x264-seg17.mp4,Arrest,Arrest017_x264,ucfcrime
1305,826,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest029_x264/Arrest029_x264-seg11.mp4,Arrest,Arrest029_x264,ucfcrime
1306,2028,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting025_x264/Fighting025_x264-seg6.mp4,Fighting,Fighting025_x264,ucfcrime
1307,2232,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting027_x264/Fighting027_x264-seg23.mp4,Fighting,Fighting027_x264,ucfcrime
1308,687,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest025_x264/Arrest025_x264-seg18.mp4,Arrest,Arrest025_x264,ucfcrime
1309,2761,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery030_x264/Robbery030_x264-seg22.mp4,Robbery,Robbery030_x264,ucfcrime
1310,136,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse044_x264/Abuse044_x264-seg17.mp4,Abuse,Abuse044_x264,ucfcrime
1311,2677,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery054_x264/Robbery054_x264-seg21.mp4,Robbery,Robbery054_x264,ucfcrime
1312,628,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest013_x264/Arrest013_x264-seg16.mp4,Arrest,Arrest013_x264,ucfcrime
1313,334,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse046_x264/Abuse046_x264-seg31.mp4,Abuse,Abuse046_x264,ucfcrime
1314,1805,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting025_x264/Fighting025_x264-seg16.mp4,Fighting,Fighting025_x264,ucfcrime
1315,390,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse018_x264/Abuse018_x264-seg31.mp4,Abuse,Abuse018_x264,ucfcrime
1316,2529,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery035_x264/Robbery035_x264-seg31.mp4,Robbery,Robbery035_x264,ucfcrime
1317,1109,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault018_x264/Assault018_x264-seg0.mp4,Assault,Assault018_x264,ucfcrime
1318,3253,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery025_x264/Robbery025_x264-seg6.mp4,Robbery,Robbery025_x264,ucfcrime
1319,1817,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting024_x264/Fighting024_x264-seg28.mp4,Fighting,Fighting024_x264,ucfcrime
1320,2330,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery035_x264/Robbery035_x264-seg12.mp4,Robbery,Robbery035_x264,ucfcrime
1321,2949,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery006_x264/Robbery006_x264-seg22.mp4,Robbery,Robbery006_x264,ucfcrime
1322,710,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest034_x264/Arrest034_x264-seg6.mp4,Arrest,Arrest034_x264,ucfcrime
1323,1039,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault051_x264/Assault051_x264-seg29.mp4,Assault,Assault051_x264,ucfcrime
1324,2401,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery041_x264/Robbery041_x264-seg19.mp4,Robbery,Robbery041_x264,ucfcrime
1325,2140,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting013_x264/Fighting013_x264-seg18.mp4,Fighting,Fighting013_x264,ucfcrime
1326,2836,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery033_x264/Robbery033_x264-seg14.mp4,Robbery,Robbery033_x264,ucfcrime
1327,1561,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault051_x264/Assault051_x264-seg21.mp4,Assault,Assault051_x264,ucfcrime
1328,2985,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery016_x264/Robbery016_x264-seg18.mp4,Robbery,Robbery016_x264,ucfcrime
1329,3015,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery016_x264/Robbery016_x264-seg24.mp4,Robbery,Robbery016_x264,ucfcrime
1330,1945,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting006_x264/Fighting006_x264-seg4.mp4,Fighting,Fighting006_x264,ucfcrime
1331,1594,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault027_x264/Assault027_x264-seg16.mp4,Assault,Assault027_x264,ucfcrime
1332,3114,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery025_x264/Robbery025_x264-seg18.mp4,Robbery,Robbery025_x264,ucfcrime
1333,2756,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery025_x264/Robbery025_x264-seg20.mp4,Robbery,Robbery025_x264,ucfcrime
1334,1112,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault004_x264/Assault004_x264-seg6.mp4,Assault,Assault004_x264,ucfcrime
1335,465,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse026_x264/Abuse026_x264-seg7.mp4,Abuse,Abuse026_x264,ucfcrime
1336,1560,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault050_x264/Assault050_x264-seg27.mp4,Assault,Assault050_x264,ucfcrime
1337,1223,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault031_x264/Assault031_x264-seg7.mp4,Assault,Assault031_x264,ucfcrime
1338,2196,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting004_x264/Fighting004_x264-seg5.mp4,Fighting,Fighting004_x264,ucfcrime
1339,3247,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery056_x264/Robbery056_x264-seg28.mp4,Robbery,Robbery056_x264,ucfcrime
1340,2778,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery100_x264/Robbery100_x264-seg11.mp4,Robbery,Robbery100_x264,ucfcrime
1341,1508,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault050_x264/Assault050_x264-seg18.mp4,Assault,Assault050_x264,ucfcrime
1342,1750,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting010_x264/Fighting010_x264-seg14.mp4,Fighting,Fighting010_x264,ucfcrime
1343,1104,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault052_x264/Assault052_x264-seg24.mp4,Assault,Assault052_x264,ucfcrime
1344,660,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest020_x264/Arrest020_x264-seg26.mp4,Arrest,Arrest020_x264,ucfcrime
1345,2936,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery006_x264/Robbery006_x264-seg10.mp4,Robbery,Robbery006_x264,ucfcrime
1346,338,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse021_x264/Abuse021_x264-seg3.mp4,Abuse,Abuse021_x264,ucfcrime
1347,215,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse041_x264/Abuse041_x264-seg25.mp4,Abuse,Abuse041_x264,ucfcrime
1348,1615,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault036_x264/Assault036_x264-seg14.mp4,Assault,Assault036_x264,ucfcrime
1349,1341,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault013_x264/Assault013_x264-seg10.mp4,Assault,Assault013_x264,ucfcrime
1350,2750,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery054_x264/Robbery054_x264-seg25.mp4,Robbery,Robbery054_x264,ucfcrime
1351,2578,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery037_x264/Robbery037_x264-seg5.mp4,Robbery,Robbery037_x264,ucfcrime
1352,3069,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery099_x264/Robbery099_x264-seg5.mp4,Robbery,Robbery099_x264,ucfcrime
1353,1846,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting020_x264/Fighting020_x264-seg18.mp4,Fighting,Fighting020_x264,ucfcrime
1354,1592,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault051_x264/Assault051_x264-seg17.mp4,Assault,Assault051_x264,ucfcrime
1355,2130,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting026_x264/Fighting026_x264-seg24.mp4,Fighting,Fighting026_x264,ucfcrime
1356,2333,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery087_x264/Robbery087_x264-seg18.mp4,Robbery,Robbery087_x264,ucfcrime
1357,2759,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery031_x264/Robbery031_x264-seg23.mp4,Robbery,Robbery031_x264,ucfcrime
1358,816,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest002_x264/Arrest002_x264-seg30.mp4,Arrest,Arrest002_x264,ucfcrime
1359,1978,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting007_x264/Fighting007_x264-seg15.mp4,Fighting,Fighting007_x264,ucfcrime
1360,1067,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault031_x264/Assault031_x264-seg17.mp4,Assault,Assault031_x264,ucfcrime
1361,2918,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery060_x264/Robbery060_x264-seg5.mp4,Robbery,Robbery060_x264,ucfcrime
1362,274,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse038_x264/Abuse038_x264-seg20.mp4,Abuse,Abuse038_x264,ucfcrime
1363,2461,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery054_x264/Robbery054_x264-seg20.mp4,Robbery,Robbery054_x264,ucfcrime
1364,865,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest023_x264/Arrest023_x264-seg12.mp4,Arrest,Arrest023_x264,ucfcrime
1365,101,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse009_x264/Abuse009_x264-seg3.mp4,Abuse,Abuse009_x264,ucfcrime
1366,1501,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault008_x264/Assault008_x264-seg24.mp4,Assault,Assault008_x264,ucfcrime
1367,2357,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery053_x264/Robbery053_x264-seg6.mp4,Robbery,Robbery053_x264,ucfcrime
1368,171,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse017_x264/Abuse017_x264-seg6.mp4,Abuse,Abuse017_x264,ucfcrime
1369,107,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse007_x264/Abuse007_x264-seg1.mp4,Abuse,Abuse007_x264,ucfcrime
1370,2769,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery053_x264/Robbery053_x264-seg22.mp4,Robbery,Robbery053_x264,ucfcrime
1371,1521,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault001_x264/Assault001_x264-seg24.mp4,Assault,Assault001_x264,ucfcrime
1372,3268,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery060_x264/Robbery060_x264-seg17.mp4,Robbery,Robbery060_x264,ucfcrime
1373,1826,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting040_x264/Fighting040_x264-seg0.mp4,Fighting,Fighting040_x264,ucfcrime
1374,2413,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery093_x264/Robbery093_x264-seg30.mp4,Robbery,Robbery093_x264,ucfcrime
1375,2982,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery024_x264/Robbery024_x264-seg17.mp4,Robbery,Robbery024_x264,ucfcrime
1376,41,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse029_x264/Abuse029_x264-seg23.mp4,Abuse,Abuse029_x264,ucfcrime
1377,2236,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting040_x264/Fighting040_x264-seg10.mp4,Fighting,Fighting040_x264,ucfcrime
1378,2206,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting035_x264/Fighting035_x264-seg5.mp4,Fighting,Fighting035_x264,ucfcrime
1379,2468,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery002_x264/Robbery002_x264-seg15.mp4,Robbery,Robbery002_x264,ucfcrime
1380,2561,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery031_x264/Robbery031_x264-seg2.mp4,Robbery,Robbery031_x264,ucfcrime
1381,2815,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery086_x264/Robbery086_x264-seg12.mp4,Robbery,Robbery086_x264,ucfcrime
1382,1040,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault028_x264/Assault028_x264-seg4.mp4,Assault,Assault028_x264,ucfcrime
1383,295,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse048_x264/Abuse048_x264-seg13.mp4,Abuse,Abuse048_x264,ucfcrime
1384,712,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest031_x264/Arrest031_x264-seg13.mp4,Arrest,Arrest031_x264,ucfcrime
1385,72,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse005_x264/Abuse005_x264-seg2.mp4,Abuse,Abuse005_x264,ucfcrime
1386,1524,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault050_x264/Assault050_x264-seg9.mp4,Assault,Assault050_x264,ucfcrime
1387,2487,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery032_x264/Robbery032_x264-seg3.mp4,Robbery,Robbery032_x264,ucfcrime
1388,2801,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery060_x264/Robbery060_x264-seg21.mp4,Robbery,Robbery060_x264,ucfcrime
1389,3155,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery062_x264/Robbery062_x264-seg4.mp4,Robbery,Robbery062_x264,ucfcrime
1390,481,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse043_x264/Abuse043_x264-seg5.mp4,Abuse,Abuse043_x264,ucfcrime
1391,2337,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery041_x264/Robbery041_x264-seg17.mp4,Robbery,Robbery041_x264,ucfcrime
1392,2430,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery020_x264/Robbery020_x264-seg10.mp4,Robbery,Robbery020_x264,ucfcrime
1393,1762,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting010_x264/Fighting010_x264-seg5.mp4,Fighting,Fighting010_x264,ucfcrime
1394,2681,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery045_x264/Robbery045_x264-seg5.mp4,Robbery,Robbery045_x264,ucfcrime
1395,2779,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery070_x264/Robbery070_x264-seg1.mp4,Robbery,Robbery070_x264,ucfcrime
1396,2273,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery016_x264/Robbery016_x264-seg8.mp4,Robbery,Robbery016_x264,ucfcrime
1397,405,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse031_x264/Abuse031_x264-seg12.mp4,Abuse,Abuse031_x264,ucfcrime
1398,757,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest042_x264/Arrest042_x264-seg7.mp4,Arrest,Arrest042_x264,ucfcrime
1399,2972,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery025_x264/Robbery025_x264-seg15.mp4,Robbery,Robbery025_x264,ucfcrime
1400,97,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse048_x264/Abuse048_x264-seg15.mp4,Abuse,Abuse048_x264,ucfcrime
1401,1333,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault044_x264/Assault044_x264-seg8.mp4,Assault,Assault044_x264,ucfcrime
1402,2897,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery100_x264/Robbery100_x264-seg28.mp4,Robbery,Robbery100_x264,ucfcrime
1403,3030,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery016_x264/Robbery016_x264-seg16.mp4,Robbery,Robbery016_x264,ucfcrime
1404,2164,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting039_x264/Fighting039_x264-seg18.mp4,Fighting,Fighting039_x264,ucfcrime
1405,2058,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting004_x264/Fighting004_x264-seg12.mp4,Fighting,Fighting004_x264,ucfcrime
1406,2309,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery025_x264/Robbery025_x264-seg2.mp4,Robbery,Robbery025_x264,ucfcrime
1407,148,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse019_x264/Abuse019_x264-seg4.mp4,Abuse,Abuse019_x264,ucfcrime
1408,28,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse041_x264/Abuse041_x264-seg8.mp4,Abuse,Abuse041_x264,ucfcrime
1409,2249,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting026_x264/Fighting026_x264-seg25.mp4,Fighting,Fighting026_x264,ucfcrime
1410,2167,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting006_x264/Fighting006_x264-seg19.mp4,Fighting,Fighting006_x264,ucfcrime
1411,692,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest009_x264/Arrest009_x264-seg13.mp4,Arrest,Arrest009_x264,ucfcrime
1412,1386,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault001_x264/Assault001_x264-seg7.mp4,Assault,Assault001_x264,ucfcrime
1413,1845,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting040_x264/Fighting040_x264-seg11.mp4,Fighting,Fighting040_x264,ucfcrime
1414,2252,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting051_x264/Fighting051_x264-seg25.mp4,Fighting,Fighting051_x264,ucfcrime
1415,1599,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault032_x264/Assault032_x264-seg12.mp4,Assault,Assault032_x264,ucfcrime
1416,701,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest042_x264/Arrest042_x264-seg5.mp4,Arrest,Arrest042_x264,ucfcrime
1417,1708,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting004_x264/Fighting004_x264-seg8.mp4,Fighting,Fighting004_x264,ucfcrime
1418,454,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse035_x264/Abuse035_x264-seg7.mp4,Abuse,Abuse035_x264,ucfcrime
1419,2040,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting007_x264/Fighting007_x264-seg2.mp4,Fighting,Fighting007_x264,ucfcrime
1420,2297,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery072_x264/Robbery072_x264-seg31.mp4,Robbery,Robbery072_x264,ucfcrime
1421,609,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest042_x264/Arrest042_x264-seg23.mp4,Arrest,Arrest042_x264,ucfcrime
1422,167,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse039_x264/Abuse039_x264-seg19.mp4,Abuse,Abuse039_x264,ucfcrime
1423,730,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest011_x264/Arrest011_x264-seg11.mp4,Arrest,Arrest011_x264,ucfcrime
1424,2366,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery032_x264/Robbery032_x264-seg27.mp4,Robbery,Robbery032_x264,ucfcrime
1425,2935,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery105_x264/Robbery105_x264-seg17.mp4,Robbery,Robbery105_x264,ucfcrime
1426,2183,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting049_x264/Fighting049_x264-seg19.mp4,Fighting,Fighting049_x264,ucfcrime
1427,1622,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault050_x264/Assault050_x264-seg5.mp4,Assault,Assault050_x264,ucfcrime
1428,587,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest014_x264/Arrest014_x264-seg30.mp4,Arrest,Arrest014_x264,ucfcrime
1429,1401,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault029_x264/Assault029_x264-seg16.mp4,Assault,Assault029_x264,ucfcrime
1430,1700,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting025_x264/Fighting025_x264-seg23.mp4,Fighting,Fighting025_x264,ucfcrime
1431,2633,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery034_x264/Robbery034_x264-seg25.mp4,Robbery,Robbery034_x264,ucfcrime
1432,2592,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery034_x264/Robbery034_x264-seg21.mp4,Robbery,Robbery034_x264,ucfcrime
1433,1379,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault042_x264/Assault042_x264-seg3.mp4,Assault,Assault042_x264,ucfcrime
1434,2089,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting036_x264/Fighting036_x264-seg1.mp4,Fighting,Fighting036_x264,ucfcrime
1435,2369,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery060_x264/Robbery060_x264-seg30.mp4,Robbery,Robbery060_x264,ucfcrime
1436,2114,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting020_x264/Fighting020_x264-seg9.mp4,Fighting,Fighting020_x264,ucfcrime
